scenario,acting_char,Alice_alive,Alice_underArrest,Alice_angry,Alice_suspect,Alice_at,Bob_alive,Bob_underArrest,Bob_angry,Bob_suspect,Bob_at,Charlie_alive,Charlie_underArrest,Charlie_angry,Charlie_suspect,Charlie_at,Sherlock_alive,Sherlock_underArrest,Sherlock_angry,Sherlock_suspect,Sherlock_at,HomeB_searched,BasketballCourt_searched,Downtown_searched,Basketball_has,Bat_has,Theft_Basketball_HomeB_clues,Theft_Basketball_BasketballCourt_clues,Theft_Basketball_Downtown_clues,Theft_Bat_HomeB_clues,Theft_Bat_BasketballCourt_clues,Theft_Bat_Downtown_clues,Murder_Basketball_HomeB_clues,Murder_Basketball_BasketballCourt_clues,Murder_Basketball_Downtown_clues,Murder_Bat_HomeB_clues,Murder_Bat_BasketballCourt_clues,Murder_Bat_Downtown_clues,results,time
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,0,1,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, HomeB) kill(Charlie, Alice, Bat, HomeB)
",2.743774652481079
4,Bob,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.3032689094543457
4,Charlie,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,0,2,HomeB,1,1,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Bat, HomeB)
",2.9131083488464355
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.1807892322540283
4,Bob,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,0,0,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.22281813621521
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.9932165145874023
4,Charlie,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,Downtown,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Bat, Downtown)
",3.5894558429718018
4,Bob,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,HomeB,0,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, BasketballCourt, HomeB) steal(Bob, Charlie, Basketball, HomeB) travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",3.223374366760254
4,Sherlock,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,1,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.7407712936401367
4,Bob,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,Downtown,1,0,1,2,HomeB,0,0,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.613124370574951
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,Downtown,0,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, HomeB) steal(Alice, Charlie, Basketball, HomeB) travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.251253604888916
4,Alice,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, Downtown, HomeB) steal(Alice, Charlie, Basketball, HomeB) travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.217567205429077
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,1,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Alice, Charlie, BasketballCourt)
",2.1392505168914795
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,0,1,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",1.9624452590942383
4,Bob,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,0,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"play_basketball(Bob, Alice, BasketballCourt)
",1.7726826667785645
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,0,1,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.949815273284912
4,Charlie,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,0,0,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, HomeB)
",2.0067391395568848
4,Charlie,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,Downtown,1,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, Downtown) steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",1.7025902271270752
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.0719807147979736
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,Downtown,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.1326730251312256
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,2,HomeB,1,1,1,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.8006231784820557
4,Bob,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.8070135116577148
4,Alice,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,0,1,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.074638843536377
4,Bob,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,0,0,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.2173213958740234
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,0,1,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, HomeB) kill(Charlie, Alice, Bat, HomeB)
",1.8716378211975098
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,0,1,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.1203339099884033
4,Alice,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,Downtown,1,0,0,2,HomeB,0,1,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.0712764263153076
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.0595619678497314
4,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, BasketballCourt) kill(Charlie, Alice, Basketball, BasketballCourt)
",1.8330094814300537
4,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,0,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Bob, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.0211291313171387
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,0,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.3491859436035156
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, Downtown) steal(Alice, Bob, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.1667985916137695
4,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,0,1,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, BasketballCourt)
",1.9642291069030762
4,Alice,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,Downtown,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.471096992492676
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.5592470169067383
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,0,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, HomeB) steal(Alice, Bob, Basketball, HomeB) travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.3452632427215576
4,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,1,2,HomeB,0,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, HomeB, BasketballCourt) steal(Charlie, Alice, Basketball, BasketballCourt) kill(Charlie, Alice, Basketball, BasketballCourt)
",2.4378459453582764
4,Alice,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,Downtown,0,0,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.718841791152954
4,Bob,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,1,1,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.481837034225464
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,1,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.9032065868377686
4,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,1,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, BasketballCourt)
",3.186854600906372
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.1763248443603516
4,Bob,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,0,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Bob, Charlie, Basketball, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",3.040083646774292
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.6811330318450928
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.2299349308013916
4,Bob,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,Downtown,1,0,0,2,HomeB,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.494259834289551
4,Charlie,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,HomeB,1,0,0,2,HomeB,1,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",2.592684268951416
4,Bob,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, HomeB) steal(Bob, Alice, Basketball, HomeB) travel(Bob, HomeB, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.4883241653442383
4,Bob,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Charlie, Basketball, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.056985378265381
4,Alice,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,0,0,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",1.9559848308563232
4,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,HomeB,0,0,0,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, Downtown) steal(Alice, Charlie, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.2893214225769043
4,Charlie,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, BasketballCourt) kill(Charlie, Alice, Basketball, BasketballCourt)
",1.986527919769287
4,Alice,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,0,0,2,HomeB,1,1,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.6385397911071777
4,Charlie,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,2,Downtown,1,1,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, Downtown, HomeB) steal(Charlie, Alice, Bat, HomeB) kill(Charlie, Alice, Bat, HomeB)
",1.8188769817352295
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,1,0,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.1047863960266113
4,Alice,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,0,1,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Charlie, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.0223934650421143
4,Alice,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.714308738708496
4,Alice,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,1,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Alice, Bob, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",2.0359208583831787
4,Bob,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, BasketballCourt, Downtown) steal(Bob, Alice, Basketball, Downtown) travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.0959312915802
4,Charlie,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,HomeB,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, Downtown) kill(Charlie, Alice, Basketball, Downtown)
",1.9057974815368652
4,Alice,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,1,0,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, Downtown, BasketballCourt) steal(Alice, Bob, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.0647568702697754
4,Sherlock,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,1,0,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.179004192352295
4,Bob,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,0,1,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.8505587577819824
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,0,1,0,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.6620769500732422
4,Alice,1,0,1,2,HomeB,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.3250653743743896
4,Alice,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,0,0,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.4983432292938232
4,Alice,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.08160662651062
4,Bob,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,0,0,0,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, HomeB, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.1660842895507812
4,Bob,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) steal(Bob, Alice, Basketball, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",2.218804121017456
4,Sherlock,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,HomeB,1,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5223751068115234
4,Bob,1,0,1,2,Downtown,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,0,0,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) steal(Bob, Charlie, Basketball, BasketballCourt) play_basketball(Bob, Charlie, BasketballCourt)
",2.1949210166931152
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,0,1,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.601118326187134
4,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,Charlie,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, Downtown) steal(Alice, Charlie, Basketball, Downtown) travel(Alice, Downtown, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.6267192363739014
4,Sherlock,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,Downtown,0,0,1,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.5357792377471924
4,Sherlock,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,0,0,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.652897357940674
4,Alice,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,0,1,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",3.0592470169067383
4,Charlie,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,HomeB,0,0,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, HomeB)
",2.6790802478790283
4,Bob,1,0,1,2,BasketballCourt,1,0,0,2,Downtown,1,0,0,2,HomeB,1,0,1,2,Downtown,1,1,1,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Bob, Downtown, BasketballCourt) play_basketball(Bob, Alice, BasketballCourt)
",3.2810418605804443
4,Bob,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,HomeB,1,1,1,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"Time limit reached.
",8.311123609542847
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,Downtown,1,0,1,Alice,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",3.883695363998413
4,Alice,1,0,1,2,BasketballCourt,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, BasketballCourt, HomeB) steal(Alice, Charlie, Basketball, HomeB) travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",3.4905543327331543
4,Alice,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,BasketballCourt,0,1,0,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.684621572494507
4,Charlie,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,0,0,0,Charlie,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"kill(Charlie, Alice, Basketball, BasketballCourt)
",2.5014233589172363
4,Alice,1,0,1,2,Downtown,1,0,0,2,BasketballCourt,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,Bob,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, Downtown, BasketballCourt) steal(Alice, Bob, Basketball, BasketballCourt) play_basketball(Alice, Bob, BasketballCourt)
",2.5738794803619385
4,Sherlock,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,0,2,Downtown,1,0,1,2,Downtown,1,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.3976781368255615
4,Alice,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,1,2,HomeB,1,0,1,2,HomeB,0,0,1,Charlie,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.847181797027588
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,1,2,BasketballCourt,1,0,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.234879493713379
4,Charlie,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,Downtown,0,1,0,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"steal(Charlie, Alice, Basketball, HomeB) kill(Charlie, Alice, Basketball, HomeB)
",1.885838508605957
4,Alice,1,0,1,2,Downtown,1,0,1,2,HomeB,1,0,0,2,HomeB,1,0,1,2,Downtown,0,1,1,Alice,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.9342262744903564
4,Alice,1,0,1,2,HomeB,1,0,1,2,Downtown,1,0,0,2,HomeB,1,0,1,2,Downtown,0,1,0,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",1.807987928390503
4,Sherlock,1,0,1,2,Downtown,1,0,1,2,BasketballCourt,1,0,0,2,HomeB,1,0,1,2,HomeB,0,0,1,Bob,Bob,0,0,0,0,0,0,0,0,0,0,0,0,"No solution exists.
",2.051509141921997
4,Alice,1,0,1,2,HomeB,1,0,1,2,HomeB,1,0,0,2,BasketballCourt,1,0,1,2,Downtown,0,1,1,Alice,Alice,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Alice, HomeB, BasketballCourt) play_basketball(Alice, Charlie, BasketballCourt)
",1.9750568866729736
4,Charlie,1,0,1,2,Downtown,1,0,0,2,Downtown,1,0,0,2,BasketballCourt,1,0,0,2,BasketballCourt,0,1,1,Bob,Charlie,0,0,0,0,0,0,0,0,0,0,0,0,"travel(Charlie, BasketballCourt, Downtown) kill(Charlie, Alice, Bat, Downtown)
",1.831411361694336
